Time,Steps,Total Steps
04:16:00,0,17
04:17:00,0,17
04:18:00,0,17
04:19:00,0,17
04:20:00,0,17
04:21:00,0,17
04:22:00,0,17
04:23:00,0,17
04:24:00,4,21
04:25:00,0,21
04:26:00,0,21
04:27:00,0,21
04:28:00,0,21
04:29:00,0,21
04:30:00,0,21
04:31:00,0,21
04:32:00,0,21
04:33:00,0,21
04:34:00,0,21
04:35:00,0,21
04:36:00,0,21
04:37:00,0,21
04:38:00,0,21
04:39:00,0,21
04:40:00,0,21
04:41:00,0,21
04:42:00,0,21
04:43:00,0,21
04:44:00,0,21
04:45:00,0,21
04:46:00,0,21
04:47:00,0,21
04:48:00,0,21
04:49:00,0,21
04:50:00,0,21
04:51:00,0,21
04:52:00,0,21
04:53:00,0,21
04:54:00,0,21
04:55:00,0,21
04:56:00,0,21
04:57:00,0,21
04:58:00,0,21
04:59:00,0,21
05:00:00,0,21
05:01:00,0,21
05:02:00,0,21
05:03:00,0,21
05:04:00,0,21
05:05:00,0,21
05:06:00,0,21
05:07:00,0,21
05:08:00,0,21
05:09:00,0,21
05:10:00,9,30
05:11:00,0,30
05:12:00,0,30
05:13:00,0,30
05:14:00,0,30
05:15:00,0,30
05:16:00,0,30
05:17:00,0,30
05:18:00,0,30
05:19:00,0,30
05:20:00,0,30
05:21:00,0,30
05:22:00,0,30
05:23:00,0,30
05:24:00,0,30
05:25:00,0,30
05:26:00,0,30
05:27:00,0,30
05:28:00,22,52
05:29:00,0,52
05:30:00,0,52
05:31:00,24,76
05:32:00,26,102
05:33:00,53,155
05:34:00,36,191
05:35:00,21,212
05:36:00,23,235
05:37:00,0,235
05:38:00,0,235
05:39:00,20,255
05:40:00,26,281
05:41:00,0,281
05:42:00,0,281
05:43:00,0,281
05:44:00,0,281
05:45:00,14,295
05:46:00,0,295
05:47:00,0,295
05:48:00,0,295
05:49:00,0,295
05:50:00,0,295
05:51:00,0,295
05:52:00,0,295
05:53:00,55,350
05:54:00,107,457
05:55:00,48,505
05:56:00,0,505
05:57:00,5,510
05:58:00,8,518
05:59:00,0,518
06:00:00,0,518
06:01:00,0,518
06:02:00,0,518
06:03:00,0,518
06:04:00,0,518
06:05:00,0,518
06:06:00,0,518
06:07:00,0,518
06:08:00,0,518
06:09:00,11,529
06:10:00,0,529
06:11:00,0,529
06:12:00,4,533
06:13:00,0,533
06:14:00,0,533
06:15:00,0,533
06:16:00,0,533
06:17:00,0,533
06:18:00,11,544
06:19:00,107,651
06:20:00,110,761
06:21:00,111,872
06:22:00,111,983
06:23:00,104,1087
06:24:00,47,1134
06:25:00,40,1174
06:26:00,38,1212
06:27:00,2,1214
06:28:00,0,1214
06:29:00,0,1214
06:30:00,0,1214
06:31:00,0,1214
06:32:00,0,1214
06:33:00,0,1214
06:34:00,0,1214
06:35:00,0,1214
06:36:00,0,1214
06:37:00,0,1214
06:38:00,17,1231
06:39:00,1,1232
06:40:00,0,1232
06:41:00,6,1238
06:42:00,7,1245
06:43:00,7,1252
06:44:00,0,1252
06:45:00,0,1252
06:46:00,15,1267
06:47:00,0,1267
06:48:00,0,1267
06:49:00,0,1267
06:50:00,0,1267
06:51:00,15,1282
06:52:00,32,1314
06:53:00,0,1314
06:54:00,0,1314
06:55:00,61,1375
06:56:00,48,1423
06:57:00,0,1423
06:58:00,0,1423
06:59:00,0,1423
07:00:00,0,1423
07:01:00,0,1423
07:02:00,0,1423
07:03:00,0,1423
07:04:00,0,1423
07:05:00,0,1423
07:06:00,0,1423
07:07:00,0,1423
07:08:00,0,1423
07:09:00,20,1443
07:10:00,5,1448
07:11:00,7,1455
07:12:00,19,1474
07:13:00,15,1489
07:14:00,1,1490
07:15:00,13,1503
07:16:00,5,1508
07:17:00,6,1514
07:18:00,0,1514
07:19:00,0,1514
07:20:00,0,1514
07:21:00,0,1514
07:22:00,0,1514
07:23:00,0,1514
07:24:00,0,1514
07:25:00,0,1514
07:26:00,0,1514
07:27:00,0,1514
07:28:00,7,1521
07:29:00,0,1521
07:30:00,0,1521
07:31:00,0,1521
07:32:00,0,1521
07:33:00,0,1521
07:34:00,0,1521
07:35:00,0,1521
07:36:00,0,1521
07:37:00,0,1521
07:38:00,0,1521
07:39:00,0,1521
07:40:00,0,1521
07:41:00,0,1521
07:42:00,0,1521
07:43:00,0,1521
07:44:00,0,1521
07:45:00,0,1521
07:46:00,0,1521
07:47:00,0,1521
07:48:00,0,1521
07:49:00,0,1521
07:50:00,0,1521
07:51:00,0,1521
07:52:00,0,1521
07:53:00,0,1521
07:54:00,0,1521
07:55:00,0,1521
07:56:00,0,1521
07:57:00,0,1521
07:58:00,0,1521
07:59:00,0,1521
08:00:00,0,1521
08:01:00,0,1521
08:02:00,0,1521
08:03:00,0,1521
08:04:00,0,1521
08:05:00,13,1534
08:06:00,15,1549
08:07:00,0,1549
08:08:00,0,1549
08:09:00,0,1549
08:10:00,0,1549
08:11:00,0,1549
08:12:00,0,1549
08:13:00,0,1549
08:14:00,0,1549
08:15:00,0,1549
08:16:00,0,1549
08:17:00,0,1549
08:18:00,0,1549
08:19:00,0,1549
08:20:00,0,1549
08:21:00,0,1549
08:22:00,0,1549
08:23:00,0,1549
08:24:00,0,1549
08:25:00,0,1549
08:26:00,0,1549
08:27:00,0,1549
08:28:00,0,1549
08:29:00,0,1549
08:30:00,0,1549
08:31:00,0,1549
08:32:00,0,1549
08:33:00,0,1549
08:34:00,0,1549
08:35:00,0,1549
08:36:00,0,1549
08:37:00,0,1549
08:38:00,0,1549
08:39:00,0,1549
08:40:00,0,1549
08:41:00,0,1549
08:42:00,0,1549
08:43:00,0,1549
08:44:00,0,1549
08:45:00,0,1549
08:46:00,0,1549
08:47:00,0,1549
08:48:00,0,1549
08:49:00,0,1549
08:50:00,0,1549
08:51:00,0,1549
08:52:00,0,1549
08:53:00,0,1549
08:54:00,0,1549
08:55:00,0,1549
08:56:00,0,1549
08:57:00,0,1549
08:58:00,0,1549
08:59:00,0,1549
09:00:00,0,1549
09:01:00,0,1549
09:02:00,0,1549
09:03:00,4,1553
09:04:00,26,1579
09:05:00,57,1636
09:06:00,0,1636
09:07:00,0,1636
09:08:00,0,1636
09:09:00,0,1636
09:10:00,0,1636
09:11:00,0,1636
09:12:00,0,1636
09:13:00,7,1643
09:14:00,0,1643
09:15:00,0,1643
09:16:00,0,1643
09:17:00,0,1643
09:18:00,0,1643
09:19:00,0,1643
09:20:00,0,1643
09:21:00,0,1643
09:22:00,0,1643
09:23:00,0,1643
09:24:00,0,1643
09:25:00,0,1643
09:26:00,0,1643
09:27:00,0,1643
09:28:00,0,1643
09:29:00,0,1643
09:30:00,49,1692
09:31:00,66,1758
09:32:00,95,1853
09:33:00,6,1859
09:34:00,0,1859
09:35:00,0,1859
09:36:00,0,1859
09:37:00,0,1859
09:38:00,0,1859
09:39:00,0,1859
09:40:00,0,1859
09:41:00,0,1859
09:42:00,0,1859
09:43:00,0,1859
09:44:00,0,1859
09:45:00,0,1859
09:46:00,0,1859
09:47:00,0,1859
09:48:00,0,1859
09:49:00,0,1859
09:50:00,0,1859
09:51:00,0,1859
09:52:00,0,1859
09:53:00,0,1859
09:54:00,0,1859
09:55:00,0,1859
09:56:00,0,1859
09:57:00,0,1859
09:58:00,51,1910
09:59:00,52,1962
10:00:00,56,2018
10:01:00,6,2024
10:02:00,0,2024
10:03:00,0,2024
10:04:00,0,2024
10:05:00,0,2024
10:06:00,0,2024
10:07:00,0,2024
10:08:00,0,2024
10:09:00,0,2024
10:10:00,0,2024
10:11:00,0,2024
10:12:00,0,2024
10:13:00,0,2024
10:14:00,0,2024
10:15:00,0,2024
10:16:00,0,2024
10:17:00,0,2024
10:18:00,0,2024
10:19:00,0,2024
10:20:00,0,2024
10:21:00,0,2024
10:22:00,0,2024
10:23:00,0,2024
10:24:00,0,2024
10:25:00,0,2024
10:26:00,0,2024
10:27:00,41,2065
10:28:00,26,2091
10:29:00,80,2171
10:30:00,9,2180
10:31:00,0,2180
10:32:00,0,2180
10:33:00,0,2180
10:34:00,0,2180
10:35:00,0,2180
10:36:00,0,2180
10:37:00,0,2180
10:38:00,15,2195
10:39:00,0,2195
10:40:00,0,2195
10:41:00,0,2195
10:42:00,0,2195
10:43:00,0,2195
10:44:00,0,2195
10:45:00,0,2195
10:46:00,0,2195
10:47:00,0,2195
10:48:00,0,2195
10:49:00,0,2195
10:50:00,0,2195
10:51:00,0,2195
10:52:00,0,2195
10:53:00,0,2195
10:54:00,0,2195
10:55:00,0,2195
10:56:00,0,2195
10:57:00,0,2195
10:58:00,8,2203
10:59:00,0,2203
11:00:00,0,2203
11:01:00,0,2203
11:02:00,30,2233
11:03:00,56,2289
11:04:00,0,2289
11:05:00,0,2289
11:06:00,0,2289
11:07:00,0,2289
11:08:00,0,2289
11:09:00,10,2299
11:10:00,0,2299
11:11:00,0,2299
11:12:00,0,2299
11:13:00,0,2299
11:14:00,0,2299
11:15:00,17,2316
11:16:00,8,2324
11:17:00,4,2328
11:18:00,0,2328
11:19:00,0,2328
11:20:00,0,2328
11:21:00,0,2328
11:22:00,0,2328
11:23:00,0,2328
11:24:00,65,2393
11:25:00,30,2423
11:26:00,0,2423
11:27:00,44,2467
11:28:00,0,2467
11:29:00,7,2474
11:30:00,0,2474
11:31:00,0,2474
11:32:00,0,2474
11:33:00,0,2474
11:34:00,0,2474
11:35:00,0,2474
11:36:00,0,2474
11:37:00,0,2474
11:38:00,0,2474
11:39:00,0,2474
11:40:00,0,2474
11:41:00,0,2474
11:42:00,0,2474
11:43:00,0,2474
11:44:00,0,2474
11:45:00,0,2474
11:46:00,0,2474
11:47:00,0,2474
11:48:00,0,2474
11:49:00,0,2474
11:50:00,0,2474
11:51:00,0,2474
11:52:00,0,2474
11:53:00,0,2474
11:54:00,0,2474
11:55:00,0,2474
11:56:00,0,2474
11:57:00,0,2474
11:58:00,0,2474
11:59:00,0,2474
12:00:00,0,2474
12:01:00,0,2474
12:02:00,0,2474
12:03:00,0,2474
12:04:00,0,2474
12:05:00,0,2474
12:06:00,0,2474
12:07:00,0,2474
12:08:00,0,2474
12:09:00,0,2474
12:10:00,0,2474
12:11:00,0,2474
12:12:00,0,2474
12:13:00,0,2474
12:14:00,0,2474
12:15:00,0,2474
12:16:00,0,2474
12:17:00,0,2474
12:18:00,0,2474
12:19:00,0,2474
12:20:00,0,2474
12:21:00,0,2474
12:22:00,0,2474
12:23:00,0,2474
12:24:00,0,2474
12:25:00,0,2474
12:26:00,55,2529
12:27:00,19,2548
12:28:00,20,2568
12:29:00,15,2583
12:30:00,0,2583
12:31:00,5,2588
12:32:00,13,2601
12:33:00,0,2601
12:34:00,0,2601
12:35:00,0,2601
12:36:00,0,2601
12:37:00,5,2606
12:38:00,0,2606
12:39:00,0,2606
12:40:00,0,2606
12:41:00,7,2613
12:42:00,0,2613
12:43:00,0,2613
12:44:00,21,2634
12:45:00,21,2655
12:46:00,0,2655
12:47:00,0,2655
12:48:00,0,2655
12:49:00,0,2655
12:50:00,0,2655
12:51:00,0,2655
12:52:00,0,2655
12:53:00,0,2655
12:54:00,0,2655
12:55:00,0,2655
12:56:00,0,2655
12:57:00,0,2655
12:58:00,0,2655
12:59:00,0,2655
13:00:00,0,2655
13:01:00,21,2676
13:02:00,0,2676
13:03:00,0,2676
13:04:00,0,2676
13:05:00,0,2676
13:06:00,0,2676
13:07:00,0,2676
13:08:00,0,2676
13:09:00,0,2676
13:10:00,0,2676
13:11:00,0,2676
13:12:00,0,2676
13:13:00,0,2676
13:14:00,0,2676
13:15:00,0,2676
13:16:00,0,2676
13:17:00,0,2676
13:18:00,0,2676
13:19:00,0,2676
13:20:00,0,2676
13:21:00,0,2676
13:22:00,0,2676
13:23:00,0,2676
13:24:00,13,2689
13:25:00,52,2741
13:26:00,56,2797
13:27:00,52,2849
13:28:00,10,2859
13:29:00,20,2879
13:30:00,0,2879
13:31:00,0,2879
13:32:00,0,2879
13:33:00,0,2879
13:34:00,0,2879
13:35:00,0,2879
13:36:00,0,2879
13:37:00,0,2879
13:38:00,0,2879
13:39:00,0,2879
13:40:00,4,2883
13:41:00,0,2883
13:42:00,0,2883
13:43:00,0,2883
13:44:00,0,2883
13:45:00,0,2883
13:46:00,0,2883
13:47:00,6,2889
13:48:00,16,2905
13:49:00,0,2905
13:50:00,43,2948
13:51:00,48,2996
13:52:00,36,3032
13:53:00,40,3072
13:54:00,7,3079
13:55:00,0,3079
13:56:00,0,3079
13:57:00,0,3079
13:58:00,0,3079
13:59:00,0,3079
14:00:00,0,3079
14:01:00,0,3079
14:02:00,8,3087
14:03:00,8,3095
14:04:00,0,3095
14:05:00,0,3095
14:06:00,0,3095
14:07:00,0,3095
14:08:00,0,3095
14:09:00,0,3095
14:10:00,0,3095
14:11:00,0,3095
14:12:00,0,3095
14:13:00,0,3095
14:14:00,0,3095
14:15:00,0,3095
14:16:00,0,3095
14:17:00,0,3095
14:18:00,0,3095
14:19:00,0,3095
14:20:00,0,3095
14:21:00,0,3095
14:22:00,0,3095
14:23:00,0,3095
14:24:00,0,3095
14:25:00,0,3095
14:26:00,0,3095
14:27:00,0,3095
14:28:00,9,3104
14:29:00,0,3104
14:30:00,0,3104
14:31:00,4,3108
14:32:00,0,3108
14:33:00,0,3108
14:34:00,0,3108
14:35:00,0,3108
14:36:00,0,3108
14:37:00,0,3108
14:38:00,0,3108
14:39:00,0,3108
14:40:00,0,3108
14:41:00,0,3108
14:42:00,0,3108
14:43:00,0,3108
14:44:00,0,3108
14:45:00,0,3108
14:46:00,0,3108
14:47:00,0,3108
14:48:00,0,3108
14:49:00,0,3108
14:50:00,0,3108
14:51:00,0,3108
14:52:00,0,3108
14:53:00,12,3120
14:54:00,0,3120
14:55:00,0,3120
14:56:00,0,3120
14:57:00,0,3120
14:58:00,39,3159
14:59:00,53,3212
15:00:00,84,3296
15:01:00,26,3322
15:02:00,0,3322
15:03:00,0,3322
15:04:00,0,3322
15:05:00,4,3326
15:06:00,0,3326
15:07:00,0,3326
15:08:00,0,3326
15:09:00,0,3326
15:10:00,15,3341
15:11:00,0,3341
15:12:00,0,3341
15:13:00,0,3341
15:14:00,0,3341
15:15:00,0,3341
15:16:00,0,3341
15:17:00,8,3349
15:18:00,9,3358
15:19:00,0,3358
15:20:00,0,3358
15:21:00,0,3358
15:22:00,0,3358
15:23:00,0,3358
15:24:00,0,3358
15:25:00,0,3358
15:26:00,4,3362
15:27:00,0,3362
15:28:00,53,3415
15:29:00,54,3469
15:30:00,0,3469
15:31:00,39,3508
15:32:00,0,3508
15:33:00,0,3508
15:34:00,0,3508
15:35:00,0,3508
15:36:00,0,3508
15:37:00,0,3508
15:38:00,0,3508
15:39:00,0,3508
15:40:00,0,3508
15:41:00,0,3508
15:42:00,0,3508
15:43:00,0,3508
15:44:00,0,3508
15:45:00,0,3508
15:46:00,0,3508
15:47:00,0,3508
15:48:00,16,3524
15:49:00,45,3569
15:50:00,40,3609
15:51:00,29,3638
15:52:00,11,3649
15:53:00,0,3649
15:54:00,0,3649
15:55:00,0,3649
15:56:00,0,3649
15:57:00,0,3649
15:58:00,0,3649
15:59:00,7,3656
16:00:00,0,3656
16:01:00,0,3656
16:02:00,0,3656
16:03:00,0,3656
16:04:00,16,3672
16:05:00,0,3672
16:06:00,0,3672
16:07:00,0,3672
16:08:00,0,3672
16:09:00,0,3672
16:10:00,0,3672
16:11:00,0,3672
16:12:00,45,3717
16:13:00,47,3764
16:14:00,61,3825
16:15:00,21,3846
16:16:00,64,3910
16:17:00,104,4014
16:18:00,97,4111
16:19:00,114,4225
16:20:00,114,4339
16:21:00,108,4447
16:22:00,35,4482
16:23:00,9,4491
16:24:00,0,4491
16:25:00,11,4502
16:26:00,8,4510
16:27:00,7,4517
16:28:00,0,4517
16:29:00,0,4517
16:30:00,0,4517
16:31:00,0,4517
16:32:00,0,4517
16:33:00,0,4517
16:34:00,0,4517
16:35:00,0,4517
16:36:00,0,4517
16:37:00,0,4517
16:38:00,0,4517
16:39:00,0,4517
16:40:00,0,4517
16:41:00,0,4517
16:42:00,0,4517
16:43:00,24,4541
16:44:00,111,4652
16:45:00,76,4728
16:46:00,0,4728
16:47:00,7,4735
16:48:00,0,4735
16:49:00,0,4735
16:50:00,0,4735
16:51:00,0,4735
16:52:00,7,4742
16:53:00,0,4742
16:54:00,0,4742
16:55:00,0,4742
16:56:00,0,4742
16:57:00,0,4742
16:58:00,0,4742
16:59:00,0,4742
17:00:00,0,4742
17:01:00,22,4764
17:02:00,1,4765
17:03:00,0,4765
17:04:00,26,4791
17:05:00,0,4791
17:06:00,0,4791
17:07:00,40,4831
17:08:00,29,4860
17:09:00,29,4889
17:10:00,19,4908
17:11:00,0,4908
17:12:00,9,4917
17:13:00,0,4917
17:14:00,0,4917
17:15:00,0,4917
17:16:00,0,4917
17:17:00,0,4917
17:18:00,0,4917
17:19:00,0,4917
17:20:00,0,4917
17:21:00,0,4917
17:22:00,0,4917
17:23:00,0,4917
17:24:00,0,4917
17:25:00,0,4917
17:26:00,0,4917
17:27:00,19,4936
17:28:00,0,4936
17:29:00,60,4996
17:30:00,24,5020
17:31:00,12,5032
17:32:00,21,5053
17:33:00,64,5117
17:34:00,35,5152
17:35:00,6,5158
17:36:00,18,5176
17:37:00,0,5176
17:38:00,0,5176
17:39:00,0,5176
17:40:00,0,5176
17:41:00,0,5176
17:42:00,0,5176
17:43:00,0,5176
17:44:00,0,5176
17:45:00,0,5176
17:46:00,0,5176
17:47:00,8,5184
17:48:00,0,5184
17:49:00,0,5184
17:50:00,0,5184
17:51:00,0,5184
17:52:00,9,5193
17:53:00,59,5252
17:54:00,23,5275
17:55:00,0,5275
17:56:00,10,5285
17:57:00,0,5285
17:58:00,0,5285
17:59:00,13,5298
18:00:00,0,5298
18:01:00,0,5298
18:02:00,0,5298
18:03:00,9,5307
18:04:00,0,5307
18:05:00,11,5318
18:06:00,0,5318
18:07:00,0,5318
18:08:00,0,5318
18:09:00,0,5318
18:10:00,0,5318
18:11:00,0,5318
18:12:00,0,5318
18:13:00,0,5318
18:14:00,0,5318
18:15:00,0,5318
18:16:00,0,5318
18:17:00,0,5318
18:18:00,0,5318
18:19:00,0,5318
18:20:00,0,5318
18:21:00,0,5318
18:22:00,0,5318
18:23:00,0,5318
18:24:00,0,5318
18:25:00,11,5329
18:26:00,9,5338
18:27:00,18,5356
18:28:00,0,5356
18:29:00,22,5378
18:30:00,0,5378
18:31:00,0,5378
18:32:00,0,5378
18:33:00,0,5378
18:34:00,0,5378
18:35:00,0,5378
18:36:00,0,5378
18:37:00,0,5378
18:38:00,0,5378
18:39:00,0,5378
18:40:00,0,5378
18:41:00,0,5378
18:42:00,0,5378
18:43:00,0,5378
18:44:00,0,5378
18:45:00,8,5386
18:46:00,9,5395
18:47:00,26,5421
18:48:00,0,5421
18:49:00,0,5421
18:50:00,0,5421
18:51:00,0,5421
18:52:00,0,5421
18:53:00,0,5421
18:54:00,16,5437
18:55:00,25,5462
18:56:00,0,5462
18:57:00,0,5462
18:58:00,10,5472
18:59:00,0,5472
19:00:00,22,5494
19:01:00,21,5515
19:02:00,20,5535
19:03:00,5,5540
19:04:00,11,5551
19:05:00,35,5586
19:06:00,0,5586
19:07:00,4,5590
19:08:00,0,5590
19:09:00,0,5590
19:10:00,0,5590
19:11:00,0,5590
19:12:00,0,5590
19:13:00,0,5590
19:14:00,0,5590
19:15:00,0,5590
19:16:00,0,5590
19:17:00,0,5590
19:18:00,64,5654
19:19:00,12,5666
19:20:00,7,5673
19:21:00,8,5681
19:22:00,49,5730
19:23:00,27,5757
19:24:00,24,5781
19:25:00,32,5813
19:26:00,30,5843
19:27:00,48,5891
19:28:00,59,5950
19:29:00,8,5958
19:30:00,50,6008
19:31:00,15,6023
19:32:00,0,6023
19:33:00,0,6023
19:34:00,37,6060
19:35:00,75,6135
19:36:00,52,6187
19:37:00,0,6187
19:38:00,37,6224
19:39:00,14,6238
19:40:00,36,6274
19:41:00,29,6303
19:42:00,32,6335
19:43:00,21,6356
19:44:00,0,6356
19:45:00,0,6356
19:46:00,41,6397
19:47:00,4,6401
19:48:00,0,6401
19:49:00,0,6401
19:50:00,0,6401
19:51:00,0,6401
19:52:00,0,6401
19:53:00,0,6401
19:54:00,0,6401
19:55:00,0,6401
19:56:00,0,6401
19:57:00,31,6432
19:58:00,60,6492
19:59:00,10,6502
20:00:00,0,6502
20:01:00,0,6502
20:02:00,10,6512
20:03:00,0,6512
20:04:00,0,6512
20:05:00,0,6512
20:06:00,0,6512
20:07:00,0,6512
20:08:00,0,6512
20:09:00,0,6512
20:10:00,0,6512
20:11:00,0,6512
20:12:00,0,6512
20:13:00,0,6512
20:14:00,0,6512
20:15:00,0,6512
20:16:00,6,6518
20:17:00,0,6518
20:18:00,6,6524
20:19:00,0,6524
20:20:00,0,6524
20:21:00,0,6524
20:22:00,8,6532
20:23:00,0,6532
20:24:00,0,6532
20:25:00,0,6532
20:26:00,0,6532
20:27:00,0,6532
20:28:00,0,6532
20:29:00,0,6532
20:30:00,0,6532
20:31:00,0,6532
20:32:00,0,6532
20:33:00,0,6532
20:34:00,0,6532
20:35:00,0,6532
20:36:00,0,6532
20:37:00,0,6532
20:38:00,0,6532
20:39:00,0,6532
20:40:00,0,6532
20:41:00,0,6532
20:42:00,0,6532
20:43:00,0,6532
20:44:00,0,6532
20:45:00,0,6532
20:46:00,0,6532
20:47:00,16,6548
20:48:00,93,6641
20:49:00,41,6682
20:50:00,0,6682
20:51:00,0,6682
20:52:00,0,6682
20:53:00,0,6682
20:54:00,0,6682
20:55:00,0,6682
20:56:00,0,6682
20:57:00,0,6682
20:58:00,0,6682
20:59:00,0,6682
21:00:00,0,6682
21:01:00,0,6682
21:02:00,0,6682
21:03:00,0,6682
21:04:00,0,6682
21:05:00,0,6682
21:06:00,10,6692
21:07:00,8,6700
21:08:00,28,6728
21:09:00,13,6741
21:10:00,0,6741
21:11:00,0,6741
21:12:00,0,6741
21:13:00,0,6741
21:14:00,0,6741
21:15:00,0,6741
21:16:00,0,6741
21:17:00,0,6741
21:18:00,0,6741
21:19:00,0,6741
21:20:00,0,6741
21:21:00,0,6741
21:22:00,0,6741
21:23:00,0,6741
21:24:00,0,6741
21:25:00,0,6741
21:26:00,0,6741
21:27:00,0,6741
21:28:00,0,6741
21:29:00,0,6741
21:30:00,0,6741
21:31:00,0,6741
21:32:00,0,6741
21:33:00,0,6741
21:34:00,0,6741
21:35:00,0,6741
21:36:00,0,6741
21:37:00,0,6741
21:38:00,0,6741
21:39:00,0,6741
21:40:00,0,6741
21:41:00,0,6741
21:42:00,0,6741
21:43:00,0,6741
21:44:00,0,6741
